,t,x,y,z,x_err,y_err,z_err
7885,78.85,11.306446,13.727391,27.609832,7.691156,0.205919,33.863372
7886,78.86,11.531941,13.584985,28.425589,6.958983,-0.191563,32.972537
7887,78.87,11.719416,13.347952,29.227215,6.263446,-0.487723,32.082069
7888,78.88,11.862526,13.023384,29.995041,5.610012,-0.697437,31.202407
7889,78.89,11.956451,12.61895,30.711915,5.00237,-0.835434,30.340887
7890,78.9,11.997897,12.142895,31.363207,4.442434,-0.916299,29.501751
7891,78.91,11.985092,11.604041,31.936804,3.930475,-0.952989,28.686844
7892,78.92,11.91779,11.011782,32.423113,3.465521,-0.95452,27.897189
7893,78.93,11.79727,10.376091,32.81506,3.045881,-0.929458,27.132721
7894,78.94,11.626336,9.707514,33.108091,2.669477,-0.885122,26.393025
7895,78.95,11.409197,9.017444,33.300155,2.333854,-0.827556,25.677348
7896,78.96,11.147309,8.327992,33.391124,2.036175,-0.761526,24.984601
7897,78.97,10.845262,7.656704,33.383403,1.773243,-0.690644,24.313501
7898,78.98,10.50985,7.014563,33.28142,1.542058,-0.617738,23.662991
7899,78.99,10.147706,6.410888,33.09125,1.339889,-0.544965,23.032047
7900,79.0,9.76531,5.853337,32.820616,1.164009,-0.473967,22.419709
7901,79.01,9.36898,5.347902,32.478889,1.011697,-0.405876,21.825081
7902,79.02,8.964881,4.898916,32.077087,0.88023,-0.341307,21.24733
7903,79.03,8.559018,4.509048,31.627876,0.766968,-0.280429,20.685701
7904,79.04,8.15724,4.179303,31.14557,0.669942,-0.223458,20.139577
7905,79.05,7.765293,3.907738,30.642748,0.587432,-0.170462,19.6084
7906,79.06,7.387829,3.688071,30.120487,0.517763,-0.121332,19.091643
7907,79.07,7.027837,3.517244,29.584086,0.45933,-0.075798,18.588811
7908,79.08,6.687847,3.392212,29.03889,0.410589,-0.033425,18.09944
7909,79.09,6.369988,3.309621,28.489654,0.370216,0.006252,17.623112
7910,79.1,6.075983,3.265814,27.940539,0.337313,0.043526,17.159457
7911,79.11,5.807154,3.256828,27.395118,0.311052,0.078745,16.708117
7912,79.12,5.564418,3.278395,26.85637,0.290648,0.112314,16.268747
7913,79.13,5.348288,3.32594,26.326682,0.275356,0.144698,15.841013
7914,79.14,5.158824,3.39483,25.807844,0.264486,0.176407,15.424597
7915,79.15,4.995006,3.484578,25.301008,0.257588,0.207832,15.019205
7916,79.16,4.856163,3.594354,24.807213,0.254348,0.239314,14.62455
7917,79.17,4.741827,3.72263,24.327527,0.254468,0.271235,14.240357
7918,79.18,4.651475,3.868184,23.863019,0.257682,0.304005,13.86636
7919,79.19,4.584532,4.030108,23.414753,0.263754,0.338065,13.502303
7920,79.2,4.540365,4.2078,22.983793,0.272516,0.373854,13.147942
7921,79.21,4.518291,4.400969,22.571198,0.283932,0.411744,12.803042
7922,79.22,4.517571,4.609634,22.17803,0.298004,0.452125,12.467379
7923,79.23,4.537411,4.834122,21.805344,0.314754,0.495434,12.140741
7924,79.24,4.576825,5.074935,21.454378,0.334223,0.542153,11.822926
7925,79.25,4.635247,5.332359,21.126661,0.356474,0.592809,11.513748
7926,79.26,4.71306,5.606802,20.82343,0.381599,0.647975,11.213033
7927,79.27,4.810551,5.89862,20.546148,0.409804,0.708205,10.920627
7928,79.28,4.927886,6.208106,20.296534,0.441318,0.774078,10.636374
7929,79.29,5.0651,6.53549,20.07656,0.476403,0.846251,10.360148
7930,79.3,5.222103,6.88094,19.888457,0.515366,0.925468,10.09185
7931,79.31,5.398677,7.244559,19.734709,0.558553,1.012558,9.831412
7932,79.32,5.59448,7.626387,19.618053,0.606352,1.108432,9.578795
7933,79.33,5.80904,8.026401,19.541483,0.659193,1.214087,9.333988
7934,79.34,6.04176,8.444516,19.50825,0.717601,1.330576,9.097059
7935,79.35,6.291917,8.880554,19.521814,0.782468,1.458868,8.868347
7936,79.36,6.559194,9.332148,19.583635,0.854235,1.600332,8.647746
7937,79.37,6.844083,9.796489,19.69796,0.933372,1.756561,8.43523
7938,79.38,7.146648,10.270794,19.870232,1.020511,1.929315,8.230984
7939,79.39,7.466364,10.751222,20.104904,1.116445,2.120517,8.035404
7940,79.4,7.802124,11.232877,20.405437,1.22213,2.332257,7.849091
7941,79.41,8.152229,11.709807,20.774302,1.338684,2.566786,7.67286
7942,79.42,8.514397,12.175007,21.212977,1.467384,2.826523,7.507732
7943,79.43,8.885757,12.620413,21.72195,1.609671,3.114049,7.354937
7944,79.44,9.262852,13.036908,22.300716,1.767148,3.432112,7.215918
7945,79.45,9.641638,13.414319,22.947781,1.941578,3.783621,7.092322
7946,79.46,10.017486,13.741415,23.660659,2.134886,4.171655,6.986009
7947,79.47,10.385619,14.006794,24.436034,2.349055,4.598528,6.899999
7948,79.48,10.741685,14.201208,25.266677,2.58589,5.066122,6.839437
7949,79.49,11.078243,14.312157,26.138679,2.8477,5.582025,6.805863
7950,79.5,11.387984,14.3295,27.037059,3.136955,6.153249,6.8023
7951,79.51,11.66414,14.246198,27.946204,3.456239,6.78565,6.833769
7952,79.52,11.900485,14.058313,28.849869,3.80825,7.483936,6.907287
7953,79.53,12.09133,13.765007,29.731178,4.195796,8.251663,7.031868
7954,79.54,12.231532,13.368544,30.572625,4.621804,9.091234,7.218521
7955,79.55,12.316483,12.874289,31.356071,5.08931,10.003904,7.480252
7956,79.56,12.342118,12.29066,32.062703,5.601466,10.989775,7.832063
7957,79.57,12.305455,11.627586,32.671802,6.161537,12.047797,8.290953
7958,79.58,12.206634,10.90573,33.17248,6.7729,13.175772,8.875918
7959,79.59,12.047471,10.147919,33.559985,7.438536,14.36982,9.607172
7960,79.6,11.830933,9.374424,33.831828,8.156043,15.617367,10.502725
7961,79.61,11.561137,8.602953,33.987781,8.926182,16.901598,11.594314
7962,79.62,11.243351,7.848653,34.029883,9.747608,18.197034,12.910158
7963,79.63,10.883994,7.124114,33.962431,10.614784,19.467666,14.470689
7964,79.64,10.490636,6.439362,33.791988,11.517981,20.66695,16.288559
7965,79.65,10.071996,5.801866,33.527378,12.443277,21.737806,18.368634
7966,79.66,9.636708,5.218676,33.181286,13.372557,22.612625,20.707998
7967,79.67,9.190452,4.699404,32.770025,14.284229,23.216666,23.295835
7968,79.68,8.740573,4.246579,32.304278,15.152452,23.479799,26.08805
7969,79.69,8.293807,3.860594,31.794066,15.940998,23.322157,28.99467
7970,79.7,7.856076,3.540112,31.249101,16.614635,22.691299,31.91629
7971,79.71,7.432487,3.282066,30.678788,17.140461,21.567031,34.746852
7972,79.72,7.027333,3.081656,30.092228,17.487904,19.9614,37.373648
7973,79.73,6.644091,2.932352,29.49821,17.628726,17.918616,39.677232
7974,79.74,6.285442,2.826514,28.904521,17.54267,15.506583,41.524024
7975,79.75,5.953164,2.761033,28.312474,17.226255,12.87508,42.859254
7976,79.76,5.648064,2.73218,27.724417,16.686587,10.182411,43.681375
7977,79.77,5.370635,2.735896,27.143128,15.941083,7.553596,44.005754
7978,79.78,5.121129,2.768488,26.570959,15.017469,5.080364,43.864668
7979,79.79,4.899555,2.826627,26.009835,13.95378,2.821163,43.307308
7980,79.8,4.705679,2.907349,25.46126,12.793779,0.815533,42.409638
7981,79.81,4.539025,3.008055,24.926311,11.569055,-0.875665,41.289876
7982,79.82,4.39885,3.126538,24.405662,10.316074,-2.247575,40.031241
7983,79.83,4.283599,3.261868,23.900363,9.066832,-3.31802,38.703429
7984,79.84,4.192462,3.413187,23.4112,7.847504,-4.122829,37.366026
7985,79.85,4.125021,3.579563,22.938742,6.678501,-4.710928,36.065142
7986,79.86,4.080779,3.760387,22.483671,5.573949,-5.118041,34.819256
7987,79.87,4.059168,3.95537,22.046775,4.542635,-5.38075,33.64075
7988,79.88,4.059546,4.164544,21.628954,3.589898,-5.532673,32.536732
7989,79.89,4.081195,4.388265,21.231214,2.717716,-5.603317,31.508273
7990,79.9,4.123328,4.627209,20.854674,1.92489,-5.618116,30.551397
7991,79.91,4.185078,4.882374,20.50056,1.20806,-5.596525,29.661822
7992,79.92,4.26551,5.15508,20.170206,0.562407,-5.552557,28.833211
7993,79.93,4.363962,5.446398,19.865117,-0.017271,-5.498107,28.059593
7994,79.94,4.481099,5.756312,19.586981,-0.536488,-5.443105,27.33566
7995,79.95,4.617417,6.085772,19.337558,-1.001073,-5.395511,26.656768
7996,79.96,4.773285,6.435564,19.118914,-1.417167,-5.361316,26.018939
7997,79.97,4.948977,6.806238,18.933432,-1.791222,-5.344547,25.418857
7998,79.98,5.144669,7.198109,18.783814,-2.129887,-5.347492,24.853276
7999,79.99,5.360442,7.611254,18.673076,-2.438205,-5.371889,24.319711
8000,80.0,5.596281,8.045513,18.604553,-2.720359,-5.419175,23.81694
8001,80.01,5.852072,8.500492,18.581899,-2.980583,-5.490427,23.343945
8002,80.02,6.127609,8.975558,18.609083,-3.22316,-5.586365,22.899911
8003,80.03,6.42255,9.469801,18.69025,-3.452422,-5.707347,22.484226
8004,80.04,6.735606,9.980399,18.826058,-3.672754,-5.853374,22.096481
8005,80.05,7.067034,10.503924,19.022542,-3.88833,-6.024108,21.736605
8006,80.06,7.417185,11.036326,19.287328,-4.101464,-6.219484,21.405661
8007,80.07,7.785573,11.572242,19.626372,-4.314121,-6.439761,21.104951
8008,80.08,8.170872,12.104991,20.043967,-4.52834,-6.684956,20.835865
8009,80.09,8.570921,12.626581,20.54274,-4.746172,-6.954808,20.599923
8010,80.1,8.982721,13.127701,21.123651,-4.969677,-7.248786,20.398777
8011,80.11,9.402435,13.597728,21.785995,-5.200928,-7.566088,20.234204
8012,80.12,9.825388,14.024724,22.527402,-5.441987,-7.905625,20.108104
8013,80.13,10.24607,14.395435,23.343833,-5.694061,-8.266129,20.022617
8014,80.14,10.65813,14.695293,24.229586,-5.957729,-8.646917,19.98111
8015,80.15,11.054382,14.908416,25.177294,-6.233494,-9.046776,19.98707
8016,80.16,11.428392,15.019966,26.178338,-6.521668,-9.463669,20.043786
8017,80.17,11.77364,15.021012,27.215086,-6.822368,-9.894741,20.154352
8018,80.18,12.080107,14.903716,28.262658,-7.135522,-10.336311,20.321668
8019,80.19,12.339035,14.663904,29.297326,-7.460862,-10.783879,20.548439
8020,80.2,12.543061,14.30118,30.296658,-7.79793,-11.23212,20.837174
8021,80.21,12.686212,13.81893,31.239521,-8.145979,-11.675298,21.189927
8022,80.22,12.763908,13.224319,32.106076,-8.502632,-12.110202,21.606306
8023,80.23,12.772961,12.528296,32.877781,-8.865317,-12.526526,22.088882
8024,80.24,12.711576,11.745587,33.537393,-9.231213,-12.912611,22.639153
8025,80.25,12.578525,10.896308,34.067228,-9.596937,-13.257529,23.25621
8026,80.26,12.374965,10.008027,34.45639,-9.95855,-13.551075,23.936737
8027,80.27,12.106113,9.106238,34.705269,-10.311554,-13.783774,24.675009
8028,80.28,11.778088,8.213362,34.816999,-10.650891,-13.946876,25.462897
8029,80.29,11.397854,7.348785,34.797298,-10.970947,-14.03236,26.289861
8030,80.3,10.973215,6.528861,34.654466,-11.265548,-14.032931,27.142957
8031,80.31,10.51282,5.766913,34.399383,-11.52796,-13.942021,28.006831
8032,80.32,10.026155,5.07323,34.045514,-11.750893,-13.753789,28.863725
8033,80.33,9.523553,4.455067,33.608907,-11.928757,-13.455324,29.696428
8034,80.34,9.014521,3.915532,33.107573,-12.058054,-13.049058,30.48757
8035,80.35,8.506433,3.453904,32.555691,-12.134122,-12.558379,31.217831
8036,80.36,8.006516,3.068436,31.964683,-12.153895,-12.003791,31.871203
8037,80.37,7.521014,2.755867,31.345035,-12.115919,-11.402779,32.43503
8038,80.38,7.055189,2.511427,30.706302,-12.020359,-10.769806,32.900002
8039,80.39,6.61332,2.328833,30.057105,-11.868995,-10.116316,33.26016
8040,80.4,6.198705,2.200291,29.405132,-11.665224,-9.450734,33.512896
8041,80.41,5.813658,2.116495,28.757138,-11.414057,-8.778463,33.658947
8042,80.42,5.459505,2.070727,28.116732,-11.122122,-8.101887,33.702402
8043,80.43,5.136563,2.060352,27.484732,-10.797663,-7.420373,33.650699
8044,80.44,4.844728,2.080689,26.863199,-10.443387,-6.756042,33.509493
8045,80.45,4.583691,2.127594,26.253856,-10.061564,-6.137546,33.282901
8046,80.46,4.352936,2.197463,25.658079,-9.660049,-5.572079,32.978918
8047,80.47,4.151743,2.287233,25.076899,-9.246137,-5.064798,32.606437
8048,80.48,3.979188,2.39438,24.511005,-8.82657,-4.618825,32.175248
8049,80.49,3.834139,2.516923,23.960738,-8.407534,-4.235242,31.696042
8050,80.5,3.714925,2.65373,23.426516,-7.994657,-3.913096,31.180404
8051,80.51,3.620213,2.804099,22.908916,-7.593013,-3.649396,30.64082
8052,80.52,3.549342,2.967244,22.408218,-7.207131,-3.439185,30.09019
8053,80.53,3.501594,3.142733,21.92481,-6.840838,-3.277895,29.531024
8054,80.54,3.476197,3.330484,21.459181,-6.4964,-3.161771,28.965594
8055,80.55,3.472324,3.530768,21.011926,-6.17551,-3.086909,28.398291
8056,80.56,3.48909,3.744206,20.583747,-5.879522,-3.049478,27.832928
8057,80.57,3.525557,3.97177,20.17545,-5.609452,-3.045716,27.272738
8058,80.58,3.580727,4.214787,19.787944,-5.365977,-3.071935,26.720373
8059,80.59,3.653662,4.474796,19.422277,-5.149438,-3.124517,26.177907
8060,80.6,3.744646,4.752409,19.079746,-4.959837,-3.199915,25.646832
8061,80.61,3.854135,5.048646,18.761572,-4.796702,-3.295071,25.128208
8062,80.62,3.982458,5.364681,18.469251,-4.658835,-3.409364,24.623391
8063,80.63,4.129921,5.701647,18.204626,-4.545656,-3.541522,24.133279
8064,80.64,4.296817,6.060641,17.969886,-4.456634,-3.690351,23.658729
8065,80.65,4.483416,6.442723,17.767565,-4.391188,-3.854973,23.200642
8066,80.66,4.689971,6.848914,17.600544,-4.348685,-4.034824,22.759962
8067,80.67,4.916717,7.280198,17.47205,-4.328438,-4.229658,22.337678
8068,80.68,5.163871,7.737521,17.385656,-4.329711,-4.43954,21.934821
8069,80.69,5.431402,8.220076,17.344298,-4.351715,-4.664853,21.552468
8070,80.7,5.72002,8.727024,17.352209,-4.393607,-4.906294,21.19174
8071,80.71,6.03088,9.259097,17.415661,-4.45443,-5.164625,20.853954
8072,80.72,6.364596,9.815433,17.540634,-4.533841,-5.440125,20.540708
8073,80.73,6.721234,10.393562,17.732802,-4.632372,-5.733438,20.253346
8074,80.74,7.100318,10.989407,17.997536,-4.750452,-6.045111,19.993471
8075,80.75,7.500823,11.597281,18.339902,-4.888371,-6.375565,19.762971
8076,80.76,7.921181,12.209893,18.764662,-5.04628,-6.725091,19.564024
8077,80.77,8.359277,12.81834,19.276276,-5.224194,-7.09385,19.399092
8078,80.78,8.812452,13.412113,19.878896,-5.421985,-7.481874,19.270927
8079,80.79,9.2775,13.979095,20.576374,-5.639389,-7.889069,19.182566
8080,80.8,9.750671,14.505975,21.371972,-5.876004,-8.315207,19.137335
8081,80.81,10.226975,14.980767,22.2632,-6.131289,-8.759935,19.138846
8082,80.82,10.69934,15.382334,23.244587,-6.404563,-9.222769,19.190999
8083,80.83,11.159963,15.689802,24.307595,-6.695131,-9.701774,19.295806
8084,80.84,11.600505,15.885367,25.439616,-7.003236,-10.193033,19.456426
8085,80.85,12.012092,15.954295,26.623972,-7.329076,-10.692899,19.679529
8086,80.86,12.385312,15.88492,27.839913,-7.672136,-11.196621,19.970427
8087,80.87,12.710216,15.668647,29.06262,-8.031192,-11.698325,20.333037
8088,80.88,12.976318,15.299953,30.263201,-8.404306,-12.191016,20.769886
8089,80.89,13.173939,14.772647,31.409431,-8.788831,-12.666577,21.282102
8090,80.9,13.296883,14.091769,32.469901,-9.181403,-13.115769,21.869424
8091,80.91,13.33835,13.288504,33.416651,-9.57795,-13.528233,22.530196
8092,80.92,13.294338,12.392423,34.22731,-9.973687,-13.892486,23.261368
8093,80.93,13.163881,11.430206,34.885201,-10.363116,-14.195926,24.058495
8094,80.94,12.949056,10.425638,35.379341,-10.740037,-14.424838,24.915752
8095,80.95,12.654975,9.399614,35.704444,-11.099688,-14.567846,25.826271
8096,80.96,12.28979,8.370135,35.860917,-11.43495,-14.614971,26.77364
8097,80.97,11.864664,7.352391,35.854876,-11.737126,-14.557283,27.73782
8098,80.98,11.386967,6.378031,35.700699,-11.998528,-14.389292,28.69923
8099,80.99,10.865323,5.476379,35.415031,-12.212472,-14.108945,29.638739
8100,81.0,10.312153,4.660052,35.013728,-12.373282,-13.717626,30.53767
8101,81.01,9.738994,3.937338,34.514042,-12.476287,-13.22016,31.377799
8102,81.02,9.156492,3.312195,33.934611,-12.517823,-12.624807,32.141356
8103,81.03,8.574406,2.784253,33.295467,-12.495233,-11.943267,32.811021
8104,81.04,8.001608,2.348809,32.618031,-12.406426,-11.191143,33.368362
8105,81.05,7.446091,1.997262,31.922973,-12.251867,-10.39111,33.80136
8106,81.06,6.914185,1.72178,31.21464,-12.035254,-9.566883,34.108214
8107,81.07,6.409986,1.514636,30.499347,-11.761243,-8.739536,34.289561
8108,81.08,5.93669,1.367952,29.783957,-11.435411,-7.927482,34.348366
8109,81.09,5.496708,1.273963,29.074016,-11.064256,-7.146467,34.289915
8110,81.1,5.091662,1.225019,28.373752,-10.655198,-6.409579,34.121818
8111,81.11,4.722392,1.213585,27.686076,-10.21658,-5.727239,33.85401
8112,81.12,4.38895,1.232239,27.012584,-9.757666,-5.107206,33.498747
8113,81.13,4.090447,1.27536,26.354171,-9.287721,-4.554862,33.071301
8114,81.14,3.825451,1.339985,25.711728,-8.813454,-4.073245,32.587294
8115,81.15,3.592633,1.422599,25.085581,-8.342005,-3.662456,32.057684
8116,81.16,3.390577,1.520276,24.475972,-7.879748,-3.320995,31.492579
8117,81.17,3.21778,1.630695,23.883065,-7.432181,-3.04583,30.901436
8118,81.18,3.07265,1.752135,23.306949,-7.003918,-2.832393,30.293059
8119,81.19,2.95351,1.883476,22.747631,-6.598697,-2.674582,29.675599
8120,81.2,2.858593,2.024199,22.205044,-6.219373,-2.564759,29.056556
8121,81.21,2.786043,2.174277,21.679184,-5.867929,-2.494718,28.442063
8122,81.22,2.734721,2.333605,21.17014,-5.545374,-2.461807,27.833073
8123,81.23,2.703908,2.502226,20.677965,-5.251975,-2.462178,27.231604
8124,81.24,2.692865,2.680483,20.202825,-4.987761,-2.491799,26.639825
8125,81.25,2.700833,2.869026,19.744995,-4.75256,-2.547093,26.059551
8126,81.26,2.727033,3.068808,19.304863,-4.545996,-2.624941,25.492247
8127,81.27,2.770664,3.281088,18.882927,-4.36749,-2.722676,24.939027
8128,81.28,2.830904,3.507427,18.479795,-4.216261,-2.838087,24.400649
8129,81.29,2.90701,3.749599,18.096213,-4.091244,-2.969483,23.877579
8130,81.3,2.999335,4.008725,17.733163,-3.990507,-3.116384,23.370772
8131,81.31,3.108342,4.286172,17.391588,-3.913392,-3.277976,22.880758
8132,81.32,3.234422,4.583492,17.0727,-3.859564,-3.453487,22.407963
8133,81.33,3.37801,4.902298,16.778044,-3.828592,-3.642486,21.952949
8134,81.34,3.539588,5.244262,16.509503,-3.819948,-3.844887,21.516415
8135,81.35,3.719682,5.611119,16.26929,-3.833001,-4.06094,21.099193
8136,81.36,3.918861,6.004662,16.059953,-3.867027,-4.291239,20.702255
8137,81.37,4.137742,6.426743,15.884375,-3.921201,-4.536719,20.326707
8138,81.38,4.376903,6.877779,15.745659,-3.994601,-4.798654,19.97379
8139,81.39,4.63748,7.358616,15.647604,-4.086204,-5.078663,19.644883
8140,81.4,4.920919,7.872107,15.594885,-4.19517,-5.378347,19.341517
8141,81.41,5.22838,8.41978,15.59265,-4.322577,-5.697524,19.065397
8142,81.42,5.56074,9.001811,15.646522,-4.469113,-6.037145,18.818352
8143,81.43,5.918586,9.61702,15.762597,-4.6352,-6.398213,18.602538
8144,81.44,6.302221,10.262877,15.947444,-4.821186,-6.781467,18.420464
8145,81.45,6.711662,10.935498,16.208104,-5.027346,-7.187391,18.274992
8146,81.46,7.146639,11.629646,16.552093,-5.253883,-7.61621,18.169334
8147,81.47,7.606595,12.338733,16.9874,-5.500924,-8.067889,18.107058
8148,81.48,8.090687,13.054815,17.522484,-5.768526,-8.542135,18.09208
8149,81.49,8.597401,13.769032,18.165023,-6.056669,-9.038399,18.128673
8150,81.5,9.122779,14.469528,18.918417,-6.36491,-9.555448,18.220383
8151,81.51,9.663013,15.136308,19.790387,-6.691931,-10.089786,18.368391
8152,81.52,10.212981,15.748264,20.784325,-7.038663,-10.638691,18.581156
8153,81.53,10.76595,16.283893,21.898068,-7.405515,-11.198234,18.866564
8154,81.54,11.313577,16.721298,23.123897,-7.791987,-11.762916,19.230805
8155,81.55,11.845905,17.038188,24.448541,-8.196679,-12.325675,19.678381
8156,81.56,12.351368,17.211878,25.85317,-8.617286,-12.877881,20.212099
8157,81.57,12.816785,17.219291,27.313405,-9.050599,-13.409339,20.833073
8158,81.58,13.2305,17.032652,28.804753,-9.492504,-13.908287,21.540726
8159,81.59,13.580512,16.642409,30.288486,-9.937985,-14.361398,22.332786
8160,81.6,13.851033,16.063173,31.711613,-10.38112,-14.753777,23.205293
8161,81.61,14.030005,15.311669,33.029332,-10.815086,-15.068964,24.152588
8162,81.62,14.10921,14.406494,34.205279,-11.232152,-15.288934,25.167326
8163,81.63,14.084261,13.368118,35.211525,-11.625688,-15.398103,26.240039
8164,81.64,13.954609,12.218879,36.028583,-11.987722,-15.38689,27.349172
8165,81.65,13.723538,10.982989,36.645401,-12.307425,-15.246486,28.467594
8166,81.66,13.397938,9.687247,37.059015,-12.575433,-14.972402,29.569491
8167,81.67,12.980503,8.38757,37.262353,-12.783873,-14.564507,30.630387
8168,81.68,12.481038,7.130779,37.26096,-12.926363,-14.027023,31.627142
8169,81.69,11.913876,5.945839,37.071053,-12.998013,-13.368527,32.537954
8170,81.7,11.293299,4.855698,36.712944,-12.995423,-12.601952,33.342358
8171,81.71,10.633535,3.877279,36.211042,-12.916664,-11.7446,34.021171
8172,81.72,9.94876,3.02148,35.593852,-12.760192,-10.821226,34.554033
8173,81.73,9.253102,2.293181,34.893978,-12.528989,-9.86248,34.934082
8174,81.74,8.560565,1.690705,34.146462,-12.228859,-8.895964,35.162859
8175,81.75,7.882792,1.201607,33.365609,-11.866612,-7.945752,35.244766
8176,81.76,7.228027,0.815046,32.562827,-11.450053,-7.032395,35.187065
8177,81.77,6.603017,0.520871,31.750574,-10.987993,-6.172921,34.999879
